"chr","phenotype","gene","SKAT","BT","SKAT.O","SKAT.d","BT.d"
19,"log_TRIG","BSPH1",0.463903283928794,0.824398032426698,0.630130100868984,0.472914104955905,0.72764563824519
16,"log_TRIG","GINS2",0.488999999688742,0.256994539408632,0.35718872213765,0.472933497866701,0.391475706879123
2,"log_TRIG","PROC",0.550475716754712,0.520359298854368,0.715093901151348,0.473019078280813,0.0635570537864927
13,"log_TRIG","DIS3",0.440775589455303,0.83073383028917,0.604744594071677,0.473027499200353,0.939134404705473
17,"log_TRIG","MKS1",0.485993483216018,0.796868906229783,0.677860270132079,0.473033281063229,0.43229410495807
19,"log_TRIG","PRKACA",0.490006185173653,0.444744609173556,0.619838777067946,0.473064629461064,0.284299076216481
10,"log_TRIG","NPS",0.445615795131962,0.218737666154815,0.330570964581925,0.473269286824272,0.794781492203504
19,"log_TRIG","BIRC8",0.441796559663426,0.299740267235404,0.400001099757315,0.473302156503514,0.818882139495111
14,"log_TRIG","COQ6",0.479382620939769,0.348559629937086,0.527309772362928,0.473322839728884,0.438468740409767
12,"log_TRIG","TRAFD1",0.520522822264554,0.459853957727793,0.647475389906243,0.473387120056407,0.104452014193003
9,"log_TRIG","CORO2A",0.526129883390701,0.74981664144824,0.72047169202015,0.474008599292783,0.101172461948022
3,"log_TRIG","ANKRD28",0.482892046498491,0.687114189382888,0.679637565610653,0.474087877635633,0.42848673597827
21,"log_TRIG","UBASH3A",0.492150609649264,0.199599272794915,0.331116657974239,0.474265070609514,0.389278190352804
11,"log_TRIG","IL10RA",0.430961456251785,0.894002966979988,0.639205108381694,0.474333941480245,0.836214285650945
11,"log_TRIG","ENDOD1",0.431550816923274,0.119999763019594,0.199632495034879,0.474335226927086,0.936407576276507
12,"log_TRIG","ARL6IP4",0.488938897921271,0.447195308780963,0.609132770878601,0.474532923186429,NA
19,"log_TRIG","PRKD2",0.481336071142837,0.806179793577514,0.668069290324037,0.474566584813906,0.596093699429745
17,"log_TRIG","TRPV2",0.512365905668719,0.267147541471485,0.411343589251388,0.474600733426869,0.466356278829189
19,"log_TRIG","TARM1",0.512122975969497,0.532551370661384,0.695788533745199,0.474610626380359,0.292710089019551
3,"log_TRIG","MGLL",0.48851321885992,0.545053683040001,0.627731074316229,0.474669529478035,0.398744113805838
15,"log_TRIG","CYP1A1",0.423736893696832,0.794539897480058,0.611174093235805,0.474780737785366,0.85714632152298
1,"log_TRIG","REN",0.495634680849983,0.203192306124475,0.303136002075118,0.474791997618821,0.473901917830391
2,"log_TRIG","CHPF",0.410065655571284,0.539413979752579,0.622359770614339,0.474854478217624,0.985639946504044
3,"log_TRIG","LRRC2",0.431778440571589,0.377258783728881,0.552737824877983,0.474894819090061,0.918720939596422
17,"log_TRIG","CCL5",0.44364772894355,0.476999368197231,0.59226737568207,0.474997075323161,0.79801378184889
8,"log_TRIG","ARFGEF1",0.583896957792042,0.267067078087703,0.384731347091695,0.475046583779219,0.266611923052892
9,"log_TRIG","SLC1A1",0.436187712948718,0.844556849982305,0.610260635249532,0.47526783116284,0.956269014689819
14,"log_TRIG","CHGA",0.526209307532018,0.590537431281643,0.730587028177352,0.475425144864971,0.235294654140255
11,"log_TRIG","LRRC32",0.490379662788885,0.665631594869754,0.679133452734039,0.475531286444702,0.39836769018948
9,"log_TRIG","DNAI1",0.504500516597852,0.409166260741118,0.600425861482055,0.475866373405988,0.280756996583207
5,"log_TRIG","FCHSD1",0.457176976880049,0.0135812445670557,0.0274854982516811,0.475919662304377,0.674886941307753
20,"log_TRIG","THBD",0.479599866963701,0.424389466109322,0.602139371219061,0.475957279417658,0.503816777134734
10,"log_TRIG","PLXDC2",0.497613385683492,0.2290486830656,0.352222411566236,0.476029879529288,0.308648626256286
2,"log_TRIG","COBLL1",0.472980004429676,0.676392061720312,0.687078972306857,0.476044414594307,0.548843699392226
12,"log_TRIG","CASC1",0.48318185626813,0.186618267452481,0.284329994096575,0.476183973104728,NA
3,"log_TRIG","TTLL3",0.57107258232155,0.362125712586588,0.529688041393787,0.476415417809132,0.0782968269127305
2,"log_TRIG","MERTK",0.497780666761531,0.552693187078161,0.708215998648099,0.476472733645012,0.409534522813738
2,"log_TRIG","CPO",0.439092109553284,0.793202298204759,0.629291858520094,0.476477663998326,0.809196134949165
1,"log_TRIG","SZT2",0.484635496682974,0.890444504187513,0.70607434468823,0.476482363583045,0.517432609500334
17,"log_TRIG","CD300LG",0.503863428598564,0.518655127623253,0.686535766931483,0.476605256916442,0.227342091857925
17,"log_TRIG","SLC25A39",0.550273811154798,0.618442874289325,0.70992971324924,0.476698042582835,0.286734723396062
1,"log_TRIG","SUSD4",0.548014513688825,0.575594634936899,0.734187830199864,0.476726078862442,0.0822114622776029
16,"log_TRIG","RAB11FIP3",0.451849260589716,0.179916772325896,0.269322191252105,0.476773946774262,0.926899633525629
17,"log_TRIG","EVPL",0.4986304169733,0.884694077883624,0.690736970939872,0.476791643630794,0.218765726385452
3,"log_TRIG","PIGX",0.466332765387841,0.761531968688119,0.625820482341316,0.476854615944663,0.640221226997742
12,"log_TRIG","WSB2",0.482504655124476,0.137861097133345,0.211486751903078,0.476948736520459,NA
16,"log_TRIG","ITPRIPL2",0.42942972719736,0.380363558677978,0.564007910479735,0.47701370142149,0.909877470346836
19,"log_TRIG","OPA3",0.493464891509051,0.228799402109379,0.34560795478562,0.477097441652862,0.456715895013434
11,"log_TRIG","PGAP2",0.41773102351771,0.140720482058874,0.214702577225993,0.477422140359997,0.870779380755352
1,"log_TRIG","POU3F1",0.448664426918114,0.821604856247461,0.595830072910125,0.477500705880844,0.839760662949006
16,"log_TRIG","UNKL",0.446498835289578,0.940159412188656,0.643592440288533,0.477514544367835,0.825356400500168
11,"log_TRIG","OR51I1",0.433629729138744,0.389701486714283,0.573039206815687,0.477563557161671,0.861060876041951
