"chr","phenotype","gene","SKAT","BT","SKAT.O","SKAT.d","BT.d"
1,"log_TRIG","AKR7A2",0.688523226139586,0.312595744258025,0.450742514251929,0.660311021274596,0.257611522242907
14,"log_TRIG","GALC",0.664073906508441,0.615807108636136,0.792879010257681,0.660473346655161,0.559938847268254
11,"log_TRIG","SYT8",0.702362876835707,0.91785359876327,0.849986221813799,0.660658433108682,0.302096941328096
8,"log_TRIG","VPS37A",0.725312430303878,0.694901042667908,0.839083514932398,0.660900964937235,0.203417006244461
12,"log_TRIG","PEX5",0.671748655839864,0.818522561905501,0.833589085072244,0.660987723057074,1
8,"log_TRIG","PRSS55",0.694689055772059,0.747282110391347,0.835870059699348,0.660992169600733,0.148690201481346
3,"log_TRIG","PAQR9",0.645447450004924,0.435589538796017,0.594181277649106,0.660999136094863,0.875171522420432
7,"log_TRIG","SLC25A40",0.656925470594617,0.8786759449086,0.787952197570912,0.661035179427151,0.552132031455658
11,"log_TRIG","PHLDB1",0.658906819776797,0.566534041661024,0.777444734387134,0.661035690452922,0.604066262790662
15,"log_TRIG","SCAMP2",0.722202279626831,0.900699993366994,0.822403729785017,0.661108217841839,0.293955113550546
15,"log_TRIG","ZNF710",0.662403903604976,0.678870938254586,0.831793647170775,0.661278866916038,0.704349645089497
10,"log_TRIG","DUSP5",0.696274723746845,0.848739987455094,0.87339927793035,0.661289942730029,0.0925084713748461
11,"log_TRIG","NUDT22",0.671929936869104,0.248348489381961,0.37635106184345,0.661325053957118,0.438466797151234
1,"log_TRIG","TBX15",0.642646847502057,0.511884900645108,0.64790472118496,0.661362175385366,0.812018180561423
11,"log_TRIG","MYBPC3",0.685806326570003,0.605770364073585,0.805408043621819,0.661362981275557,0.12819250437689
11,"log_TRIG","LOC403312",0.717732823543604,0.39981685504663,0.519367314758748,0.66140292349701,0.249644356985343
20,"log_TRIG","RIN2",0.645836128141556,0.533650794200017,0.742954204413402,0.661436501292732,0.737786891421089
