"chr","phenotype","gene","SKAT","BT","SKAT.O","SKAT.d","BT.d"
4,"log_HDL","GALNTL6",0.968862719809029,0.969630354051804,1,0.967162139769592,0.582272846032343
3,"log_HDL","MKRN2",0.979341537499668,0.968430440411322,1,0.967708242744251,2.03795455132112e-176
1,"log_HDL","RLF",0.953454066117358,0.762617445085632,0.912306297578286,0.967797925912787,0.553000557382971
6,"log_HDL","SYNE1",0.965285381602322,0.643941447253801,0.855238899669845,0.968088066114471,0.756356395279612
9,"log_HDL","TOPORS",0.960505911363438,0.35558087582286,0.541605500360871,0.968213195190663,0.672526182901022
12,"log_HDL","ETNK1",0.970689991147621,0.845291931927214,1,0.968394265894108,0.374020185722574
16,"log_HDL","CCDC113",0.886319161739717,0.486238356546747,0.651990013375952,0.968417921234755,0.330875282694104
14,"log_HDL","TTLL5",0.964556901118247,0.739912634884839,0.910621436369118,0.968517543828447,0.494919043186281
4,"log_HDL","NAAA",1,0.778642725112601,1,0.96852416264909,0.491367161567975
16,"log_HDL","MRPS34",0.962384166953769,0.653171413044799,0.826835302691824,0.96878413683776,0.496953347018861
19,"log_HDL","ICAM4",0.925690304519414,0.773591880281671,1,0.968845223735484,0.385761104277684
17,"log_HDL","PIGL",0.946370875287966,0.804148467915487,1,0.969014781038569,0.62083538607763
9,"log_HDL","TMEM210",0.958817333499588,0.988867167779816,1,0.969385592568846,0.655533219097679
11,"log_HDL","AP5B1",0.918738106649841,0.647028647354138,0.822740278998233,0.969401765368471,0.289985757914277
4,"log_HDL","AADAT",0.913247193303436,0.944176637701549,1,0.969535366996555,0.322174662603812
14,"log_HDL","LTBP2",0.962534312867577,0.683070898773154,0.879250494356728,0.969653256536177,0.841696673517708
19,"log_HDL","ZNRF4",0.967078564931951,0.649780214666796,0.839824377218507,0.969673756000359,0.586583580318727
1,"log_HDL","S100A11",0.951288132051679,0.732073066340947,0.857711777378611,0.969739897342608,2.03795455132112e-176
5,"log_HDL","CCNB1",0.99179547081459,0.830657324066657,1,0.969810070584179,2.03795455132112e-176
1,"log_HDL","GOLT1A",0.960346126754793,0.798523286978676,1,0.970007249886234,0.486773786686579
17,"log_HDL","SP2",0.940492274046409,0.738285285920275,0.892988474980259,0.970093921517598,0.559717543647519
1,"log_HDL","METTL11B",0.956416486431916,0.48170326331078,0.652848555403163,0.970126177000168,0.621871835940473
12,"log_HDL","ULK1",0.960279322550989,0.228212597813087,0.372968831000414,0.970211796650711,0.740542796796716
